DateTime,Visitor,Visitor PTS,Home,Home PTS,OT,Attendance,Arena,DateStr,Visitor_short,Home_short,game_id
2020-04-07 20:00:00,Brooklyn Nets,,Oklahoma City Thunder,,,,,202004072000,BKN,OKC,202004072000BKNOKC
2020-04-07 20:00:00,Charlotte Hornets,,New Orleans Pelicans,,,,,202004072000,CHH,NOP,202004072000CHHNOP
2020-04-07 20:30:00,Sacramento Kings,,San Antonio Spurs,,,,,202004072030,SAC,SAS,202004072030SACSAS
2020-04-07 20:30:00,Houston Rockets,,Dallas Mavericks,,,,,202004072030,HOU,DAL,202004072030HOUDAL
2020-04-07 21:00:00,Memphis Grizzlies,,Denver Nuggets,,,,,202004072100,MEM,DEN,202004072100MEMDEN
2020-04-07 22:00:00,Golden State Warriors,,Los Angeles Lakers,,,,,202004072200,GSW,LAL,202004072200GSWLAL
2020-04-07 22:00:00,Cleveland Cavaliers,,Portland Trail Blazers,,,,,202004072200,CLE,POR,202004072200CLEPOR
2020-04-07 22:00:00,Los Angeles Clippers,,Utah Jazz,,,,,202004072200,LAC,UTA,202004072200LACUTA
2020-04-08 19:00:00,Toronto Raptors,,Charlotte Hornets,,,,,202004081900,TOR,CHH,202004081900TORCHH
2020-04-08 19:00:00,Indiana Pacers,,Boston Celtics,,,,,202004081900,IND,BOS,202004081900INDBOS
2020-04-08 19:30:00,Orlando Magic,,New York Knicks,,,,,202004081930,ORL,NYK,202004081930ORLNYK
2020-04-08 21:30:00,San Antonio Spurs,,Houston Rockets,,,,,202004082130,SAS,HOU,202004082130SASHOU
2020-04-08 22:30:00,Chicago Bulls,,Los Angeles Lakers,,,,,202004082230,CHI,LAL,202004082230CHILAL
2020-04-08 22:30:00,Cleveland Cavaliers,,Golden State Warriors,,,,,202004082230,CLE,GSW,202004082230CLEGSW
2020-04-09 19:30:00,Detroit Pistons,,Miami Heat,,,,,202004091930,DET,MIA,202004091930DETMIA
2020-04-09 20:00:00,Phoenix Suns,,New Orleans Pelicans,,,,,202004092000,PHX,NOP,202004092000PHXNOP
2020-04-09 20:00:00,Sacramento Kings,,Minnesota Timberwolves,,,,,202004092000,SAC,MIN,202004092000SACMIN
2020-04-09 20:00:00,Brooklyn Nets,,Milwaukee Bucks,,,,,202004092000,BKN,MIL,202004092000BKNMIL
2020-04-09 22:00:00,Denver Nuggets,,Portland Trail Blazers,,,,,202004092200,DEN,POR,202004092200DENPOR
2020-04-09 22:30:00,Los Angeles Clippers,,Los Angeles Lakers,,,,,202004092230,LAC,LAL,202004092230LACLAL
2020-04-10 19:00:00,Boston Celtics,,Orlando Magic,,,,,202004101900,BOS,ORL,202004101900BOSORL
2020-04-10 19:30:00,Atlanta Hawks,,Toronto Raptors,,,,,202004101930,ATL,TOR,202004101930ATLTOR
2020-04-10 20:00:00,Washington Wizards,,Houston Rockets,,,,,202004102000,WAS,HOU,202004102000WASHOU
2020-04-10 20:00:00,New York Knicks,,Oklahoma City Thunder,,,,,202004102000,NYK,OKC,202004102000NYKOKC
2020-04-10 20:30:00,Philadelphia 76ers,,San Antonio Spurs,,,,,202004102030,PHI,SAS,202004102030PHISAS
2020-04-11 15:00:00,Detroit Pistons,,Dallas Mavericks,,,,,202004111500,DET,DAL,202004111500DETDAL
2020-04-11 19:00:00,Orlando Magic,,Indiana Pacers,,,,,202004111900,ORL,IND,202004111900ORLIND
2020-04-11 19:00:00,Washington Wizards,,Charlotte Hornets,,,,,202004111900,WAS,CHH,202004111900WASCHH
2020-04-11 19:00:00,Philadelphia 76ers,,New Orleans Pelicans,,,,,202004111900,PHI,NOP,202004111900PHINOP
2020-04-11 19:30:00,Milwaukee Bucks,,Cleveland Cavaliers,,,,,202004111930,MIL,CLE,202004111930MILCLE
2020-04-11 20:00:00,Oklahoma City Thunder,,Memphis Grizzlies,,,,,202004112000,OKC,MEM,202004112000OKCMEM
2020-04-11 20:00:00,Boston Celtics,,Miami Heat,,,,,202004112000,BOS,MIA,202004112000BOSMIA
2020-04-11 20:00:00,Brooklyn Nets,,Chicago Bulls,,,,,202004112000,BKN,CHI,202004112000BKNCHI
2020-04-11 20:30:00,Golden State Warriors,,Los Angeles Clippers,,,,,202004112030,GSW,LAC,202004112030GSWLAC
2020-04-11 21:00:00,Sacramento Kings,,Denver Nuggets,,,,,202004112100,SAC,DEN,202004112100SACDEN
2020-04-11 22:00:00,Utah Jazz,,Phoenix Suns,,,,,202004112200,UTA,PHX,202004112200UTAPHX
2020-04-12 15:30:00,Houston Rockets,,San Antonio Spurs,,,,,202004121530,HOU,SAS,202004121530HOUSAS
2020-04-12 18:00:00,New York Knicks,,Toronto Raptors,,,,,202004121800,NYK,TOR,202004121800NYKTOR
2020-04-12 19:00:00,Atlanta Hawks,,Milwaukee Bucks,,,,,202004121900,ATL,MIL,202004121900ATLMIL
2020-04-12 21:30:00,Minnesota Timberwolves,,Los Angeles Lakers,,,,,202004122130,MIN,LAL,202004122130MINLAL
2020-04-13 19:00:00,Brooklyn Nets,,Cleveland Cavaliers,,,,,202004131900,BKN,CLE,202004131900BKNCLE
2020-04-13 19:00:00,Miami Heat,,Charlotte Hornets,,,,,202004131900,MIA,CHH,202004131900MIACHH
2020-04-13 19:00:00,Boston Celtics,,Detroit Pistons,,,,,202004131900,BOS,DET,202004131900BOSDET
2020-04-13 19:00:00,San Antonio Spurs,,Indiana Pacers,,,,,202004131900,SAS,IND,202004131900SASIND
2020-04-13 20:00:00,Washington Wizards,,New Orleans Pelicans,,,,,202004132000,WAS,NOP,202004132000WASNOP
2020-04-13 20:00:00,Phoenix Suns,,Houston Rockets,,,,,202004132000,PHX,HOU,202004132000PHXHOU
2020-04-13 20:00:00,Utah Jazz,,Oklahoma City Thunder,,,,,202004132000,UTA,OKC,202004132000UTAOKC
2020-04-13 20:00:00,Orlando Magic,,Chicago Bulls,,,,,202004132000,ORL,CHI,202004132000ORLCHI
2020-04-13 20:00:00,Philadelphia 76ers,,Memphis Grizzlies,,,,,202004132000,PHI,MEM,202004132000PHIMEM
2020-04-13 21:00:00,Dallas Mavericks,,Denver Nuggets,,,,,202004132100,DAL,DEN,202004132100DALDEN
2020-04-13 22:30:00,Minnesota Timberwolves,,Los Angeles Clippers,,,,,202004132230,MIN,LAC,202004132230MINLAC
2020-04-13 22:30:00,Portland Trail Blazers,,Golden State Warriors,,,,,202004132230,POR,GSW,202004132230PORGSW
2020-04-14 19:30:00,Toronto Raptors,,Miami Heat,,,,,202004141930,TOR,MIA,202004141930TORMIA
2020-04-14 19:30:00,Detroit Pistons,,New York Knicks,,,,,202004141930,DET,NYK,202004141930DETNYK
2020-04-14 22:00:00,Denver Nuggets,,Utah Jazz,,,,,202004142200,DEN,UTA,202004142200DENUTA
2020-04-14 22:30:00,Sacramento Kings,,Los Angeles Lakers,,,,,202004142230,SAC,LAL,202004142230SACLAL
2020-04-15 19:30:00,Charlotte Hornets,,Philadelphia 76ers,,,,,202004151930,CHH,PHI,202004151930CHHPHI
2020-04-15 19:30:00,Indiana Pacers,,Washington Wizards,,,,,202004151930,IND,WAS,202004151930INDWAS
2020-04-15 19:30:00,Toronto Raptors,,Orlando Magic,,,,,202004151930,TOR,ORL,202004151930TORORL
2020-04-15 19:30:00,New York Knicks,,Minnesota Timberwolves,,,,,202004151930,NYK,MIN,202004151930NYKMIN
2020-04-15 19:30:00,Cleveland Cavaliers,,Atlanta Hawks,,,,,202004151930,CLE,ATL,202004151930CLEATL
2020-04-15 19:30:00,Chicago Bulls,,Boston Celtics,,,,,202004151930,CHI,BOS,202004151930CHIBOS
2020-04-15 19:30:00,Oklahoma City Thunder,,Dallas Mavericks,,,,,202004151930,OKC,DAL,202004151930OKCDAL
2020-04-15 19:30:00,Milwaukee Bucks,,Brooklyn Nets,,,,,202004151930,MIL,BKN,202004151930MILBKN
2020-04-15 19:30:00,New Orleans Pelicans,,San Antonio Spurs,,,,,202004151930,NOP,SAS,202004151930NOPSAS
2020-04-15 19:30:00,Memphis Grizzlies,,Houston Rockets,,,,,202004151930,MEM,HOU,202004151930MEMHOU
2020-04-15 22:00:00,Los Angeles Lakers,,Phoenix Suns,,,,,202004152200,LAL,PHX,202004152200LALPHX
2020-04-15 22:00:00,Los Angeles Clippers,,Portland Trail Blazers,,,,,202004152200,LAC,POR,202004152200LACPOR
2020-04-15 22:00:00,Golden State Warriors,,Sacramento Kings,,,,,202004152200,GSW,SAC,202004152200GSWSAC
2020-07-30 18:30:00,Utah Jazz,106.0,New Orleans Pelicans,104.0,,,HP Field House,202007301830,UTA,NOP,202007301830UTANOP
2020-07-30 21:00:00,Los Angeles Clippers,101.0,Los Angeles Lakers,103.0,,,The Arena,202007302100,LAC,LAL,202007302100LACLAL
2020-07-31 14:30:00,Orlando Magic,128.0,Brooklyn Nets,118.0,,0.0,HP Field House,202007311430,ORL,BKN,202007311430ORLBKN
2020-07-31 16:00:00,Memphis Grizzlies,135.0,Portland Trail Blazers,140.0,OT,,The Arena,202007311600,MEM,POR,202007311600MEMPOR
2020-07-31 16:00:00,Phoenix Suns,125.0,Washington Wizards,112.0,,,Visa Athletic Center,202007311600,PHX,WAS,202007311600PHXWAS
2020-07-31 18:30:00,Boston Celtics,112.0,Milwaukee Bucks,119.0,,,HP Field House,202007311830,BOS,MIL,202007311830BOSMIL
2020-07-31 20:00:00,Sacramento Kings,120.0,San Antonio Spurs,129.0,,,Visa Athletic Center,202007312000,SAC,SAS,202007312000SACSAS
2020-07-31 21:00:00,Houston Rockets,153.0,Dallas Mavericks,149.0,OT,,The Arena,202007312100,HOU,DAL,202007312100HOUDAL
2020-08-01 13:00:00,Miami Heat,125.0,Denver Nuggets,105.0,,,HP Field House,202008011300,MIA,DEN,202008011300MIADEN
2020-08-01 15:30:00,Utah Jazz,94.0,Oklahoma City Thunder,110.0,,,The Arena,202008011530,UTA,OKC,202008011530UTAOKC
2020-08-01 18:00:00,New Orleans Pelicans,103.0,Los Angeles Clippers,126.0,,,HP Field House,202008011800,NOP,LAC,202008011800NOPLAC
2020-08-01 19:00:00,Philadelphia 76ers,121.0,Indiana Pacers,127.0,,,Visa Athletic Center,202008011900,PHI,IND,202008011900PHIIND
2020-08-01 20:30:00,Los Angeles Lakers,92.0,Toronto Raptors,107.0,,,The Arena,202008012030,LAL,TOR,202008012030LALTOR
2020-08-02 14:00:00,Washington Wizards,110.0,Brooklyn Nets,118.0,,,HP Field House,202008021400,WAS,BKN,202008021400WASBKN
2020-08-02 15:30:00,Portland Trail Blazers,124.0,Boston Celtics,128.0,,,The Arena,202008021530,POR,BOS,202008021530PORBOS
2020-08-02 16:00:00,San Antonio Spurs,108.0,Memphis Grizzlies,106.0,,,Visa Athletic Center,202008021600,SAS,MEM,202008021600SASMEM
2020-08-02 18:00:00,Sacramento Kings,116.0,Orlando Magic,132.0,,,HP Field House,202008021800,SAC,ORL,202008021800SACORL
2020-08-02 20:30:00,Milwaukee Bucks,116.0,Houston Rockets,120.0,,,The Arena,202008022030,MIL,HOU,202008022030MILHOU
2020-08-02 21:00:00,Dallas Mavericks,115.0,Phoenix Suns,117.0,,,Visa Athletic Center,202008022100,DAL,PHX,202008022100DALPHX
2020-08-03 13:30:00,Toronto Raptors,107.0,Miami Heat,103.0,,,HP Field House,202008031330,TOR,MIA,202008031330TORMIA
2020-08-03 16:00:00,Denver Nuggets,121.0,Oklahoma City Thunder,113.0,OT,,The Arena,202008031600,DEN,OKC,202008031600DENOKC
2020-08-03 16:00:00,Indiana Pacers,111.0,Washington Wizards,100.0,,,Visa Athletic Center,202008031600,IND,WAS,202008031600INDWAS
2020-08-03 18:30:00,Memphis Grizzlies,99.0,New Orleans Pelicans,109.0,,,HP Field House,202008031830,MEM,NOP,202008031830MEMNOP
2020-08-03 20:00:00,San Antonio Spurs,130.0,Philadelphia 76ers,132.0,,,Visa Athletic Center,202008032000,SAS,PHI,202008032000SASPHI
2020-08-03 21:00:00,Los Angeles Lakers,116.0,Utah Jazz,108.0,,,The Arena,202008032100,LAL,UTA,202008032100LALUTA
2020-08-04 13:30:00,Brooklyn Nets,119.0,Milwaukee Bucks,116.0,,,Visa Athletic Center,202008041330,BKN,MIL,202008041330BKNMIL
2020-08-04 14:30:00,Dallas Mavericks,114.0,Sacramento Kings,110.0,OT,,HP Field House,202008041430,DAL,SAC,202008041430DALSAC
2020-08-04 16:00:00,Phoenix Suns,117.0,Los Angeles Clippers,115.0,,,The Arena,202008041600,PHX,LAC,202008041600PHXLAC
2020-08-04 18:00:00,Orlando Magic,109.0,Indiana Pacers,120.0,,,Visa Athletic Center,202008041800,ORL,IND,202008041800ORLIND
2020-08-04 18:30:00,Boston Celtics,106.0,Miami Heat,112.0,,,HP Field House,202008041830,BOS,MIA,202008041830BOSMIA
2020-08-04 21:00:00,Houston Rockets,102.0,Portland Trail Blazers,110.0,,,The Arena,202008042100,HOU,POR,202008042100HOUPOR
2020-08-05 14:30:00,Memphis Grizzlies,115.0,Utah Jazz,124.0,,,HP Field House,202008051430,MEM,UTA,202008051430MEMUTA
2020-08-05 16:00:00,Denver Nuggets,132.0,San Antonio Spurs,126.0,,,Visa Athletic Center,202008051600,DEN,SAS,202008051600DENSAS
2020-08-05 16:00:00,Philadelphia 76ers,107.0,Washington Wizards,98.0,,,The Arena,202008051600,PHI,WAS,202008051600PHIWAS
2020-08-05 18:30:00,Oklahoma City Thunder,105.0,Los Angeles Lakers,86.0,,,HP Field House,202008051830,OKC,LAL,202008051830OKCLAL
2020-08-05 20:00:00,Toronto Raptors,109.0,Orlando Magic,99.0,,,Visa Athletic Center,202008052000,TOR,ORL,202008052000TORORL
2020-08-05 21:00:00,Brooklyn Nets,115.0,Boston Celtics,149.0,,,The Arena,202008052100,BKN,BOS,202008052100BKNBOS
2020-08-06 13:30:00,New Orleans Pelicans,125.0,Sacramento Kings,140.0,,,HP Field House,202008061330,NOP,SAC,202008061330NOPSAC
2020-08-06 16:00:00,Indiana Pacers,99.0,Phoenix Suns,114.0,,,Visa Athletic Center,202008061600,IND,PHX,202008061600INDPHX
2020-08-06 16:00:00,Miami Heat,116.0,Milwaukee Bucks,130.0,,,The Arena,202008061600,MIA,MIL,202008061600MIAMIL
2020-08-06 18:30:00,Los Angeles Clippers,126.0,Dallas Mavericks,111.0,,,HP Field House,202008061830,LAC,DAL,202008061830LACDAL
2020-08-06 20:00:00,Portland Trail Blazers,125.0,Denver Nuggets,115.0,,,Visa Athletic Center,202008062000,POR,DEN,202008062000PORDEN
2020-08-06 21:00:00,Los Angeles Lakers,97.0,Houston Rockets,113.0,,,The Arena,202008062100,LAL,HOU,202008062100LALHOU
2020-08-07 13:00:00,Utah Jazz,111.0,San Antonio Spurs,119.0,,,HP Field House,202008071300,UTA,SAS,202008071300UTASAS
2020-08-07 16:00:00,Oklahoma City Thunder,92.0,Memphis Grizzlies,121.0,,,Visa Athletic Center,202008071600,OKC,MEM,202008071600OKCMEM
2020-08-07 17:00:00,Sacramento Kings,106.0,Brooklyn Nets,119.0,,,The Arena,202008071700,SAC,BKN,202008071700SACBKN
2020-08-07 18:30:00,Orlando Magic,101.0,Philadelphia 76ers,108.0,,,HP Field House,202008071830,ORL,PHI,202008071830ORLPHI
2020-08-07 20:00:00,Washington Wizards,107.0,New Orleans Pelicans,118.0,,,Visa Athletic Center,202008072000,WAS,NOP,202008072000WASNOP
2020-08-07 21:00:00,Boston Celtics,122.0,Toronto Raptors,100.0,,,The Arena,202008072100,BOS,TOR,202008072100BOSTOR
2020-08-08 13:00:00,Los Angeles Clippers,122.0,Portland Trail Blazers,117.0,,,HP Field House,202008081300,LAC,POR,202008081300LACPOR
2020-08-08 15:30:00,Utah Jazz,132.0,Denver Nuggets,134.0,2OT,,The Arena,202008081530,UTA,DEN,202008081530UTADEN
2020-08-08 18:00:00,Los Angeles Lakers,111.0,Indiana Pacers,116.0,,,HP Field House,202008081800,LAL,IND,202008081800LALIND
2020-08-08 19:30:00,Phoenix Suns,119.0,Miami Heat,112.0,,,Visa Athletic Center,202008081930,PHX,MIA,202008081930PHXMIA
2020-08-08 20:30:00,Milwaukee Bucks,132.0,Dallas Mavericks,136.0,OT,,The Arena,202008082030,MIL,DAL,202008082030MILDAL
2020-08-09 12:30:00,Washington Wizards,103.0,Oklahoma City Thunder,121.0,,,The Arena,202008091230,WAS,OKC,202008091230WASOKC
2020-08-09 14:00:00,Memphis Grizzlies,99.0,Toronto Raptors,108.0,,,Visa Athletic Center,202008091400,MEM,TOR,202008091400MEMTOR
2020-08-09 15:00:00,San Antonio Spurs,122.0,New Orleans Pelicans,113.0,,,HP Field House,202008091500,SAS,NOP,202008091500SASNOP
2020-08-09 17:00:00,Orlando Magic,119.0,Boston Celtics,122.0,OT,,The Arena,202008091700,ORL,BOS,202008091700ORLBOS
2020-08-09 18:30:00,Philadelphia 76ers,121.0,Portland Trail Blazers,124.0,,,Visa Athletic Center,202008091830,PHI,POR,202008091830PHIPOR
2020-08-09 20:00:00,Houston Rockets,129.0,Sacramento Kings,112.0,,,HP Field House,202008092000,HOU,SAC,202008092000HOUSAC
2020-08-09 21:00:00,Brooklyn Nets,129.0,Los Angeles Clippers,120.0,,,The Arena,202008092100,BKN,LAC,202008092100BKNLAC
2020-08-10 14:30:00,Oklahoma City Thunder,101.0,Phoenix Suns,128.0,,,HP Field House,202008101430,OKC,PHX,202008101430OKCPHX
2020-08-10 15:00:00,Dallas Mavericks,122.0,Utah Jazz,114.0,,,The Arena,202008101500,DAL,UTA,202008101500DALUTA
2020-08-10 18:30:00,Toronto Raptors,114.0,Milwaukee Bucks,106.0,,,HP Field House,202008101830,TOR,MIL,202008101830TORMIL
2020-08-10 20:00:00,Indiana Pacers,92.0,Miami Heat,114.0,,,Visa Athletic Center,202008102000,IND,MIA,202008102000INDMIA
2020-08-10 21:00:00,Denver Nuggets,121.0,Los Angeles Lakers,124.0,,,The Arena,202008102100,DEN,LAL,202008102100DENLAL
2020-08-11 13:00:00,Brooklyn Nets,108.0,Orlando Magic,96.0,,,The Arena,202008111300,BKN,ORL,202008111300BKNORL
2020-08-11 14:00:00,Houston Rockets,105.0,San Antonio Spurs,123.0,,,HP Field House,202008111400,HOU,SAS,202008111400HOUSAS
2020-08-11 16:30:00,Phoenix Suns,130.0,Philadelphia 76ers,117.0,,,Visa Athletic Center,202008111630,PHX,PHI,202008111630PHXPHI
2020-08-11 17:00:00,Boston Celtics,122.0,Memphis Grizzlies,107.0,,,The Arena,202008111700,BOS,MEM,202008111700BOSMEM
2020-08-11 18:30:00,Portland Trail Blazers,134.0,Dallas Mavericks,131.0,,,HP Field House,202008111830,POR,DAL,202008111830PORDAL
2020-08-11 21:00:00,Milwaukee Bucks,126.0,Washington Wizards,113.0,,,Visa Athletic Center,202008112100,MIL,WAS,202008112100MILWAS
2020-08-11 21:00:00,New Orleans Pelicans,106.0,Sacramento Kings,112.0,,,The Arena,202008112100,NOP,SAC,202008112100NOPSAC
2020-08-12 16:00:00,Indiana Pacers,108.0,Houston Rockets,104.0,,,The Arena,202008121600,IND,HOU,202008121600INDHOU
2020-08-12 18:30:00,Toronto Raptors,125.0,Philadelphia 76ers,121.0,,,HP Field House,202008121830,TOR,PHI,202008121830TORPHI
2020-08-12 20:00:00,Miami Heat,115.0,Oklahoma City Thunder,116.0,,,Visa Athletic Center,202008122000,MIA,OKC,202008122000MIAOKC
2020-08-12 21:00:00,Los Angeles Clippers,124.0,Denver Nuggets,111.0,,,The Arena,202008122100,LAC,DEN,202008122100LACDEN
2020-08-13 12:00:00,Washington Wizards,96.0,Boston Celtics,90.0,,,The Arena,202008131200,WAS,BOS,202008131200WASBOS
2020-08-13 13:30:00,Sacramento Kings,136.0,Los Angeles Lakers,122.0,,,HP Field House,202008131330,SAC,LAL,202008131330SACLAL
2020-08-13 16:00:00,Dallas Mavericks,102.0,Phoenix Suns,128.0,,,The Arena,202008131600,DAL,PHX,202008131600DALPHX
2020-08-13 16:00:00,Milwaukee Bucks,106.0,Memphis Grizzlies,119.0,,,Visa Athletic Center,202008131600,MIL,MEM,202008131600MILMEM
2020-08-13 18:30:00,San Antonio Spurs,112.0,Utah Jazz,118.0,,,HP Field House,202008131830,SAS,UTA,202008131830SASUTA
2020-08-13 21:00:00,Portland Trail Blazers,134.0,Brooklyn Nets,133.0,,,The Arena,202008132100,POR,BKN,202008132100PORBKN
2020-08-13 21:00:00,New Orleans Pelicans,127.0,Orlando Magic,133.0,,,Visa Athletic Center,202008132100,NOP,ORL,202008132100NOPORL
2020-08-14 13:30:00,Denver Nuggets,109.0,Toronto Raptors,117.0,,,HP Field House,202008141330,DEN,TOR,202008141330DENTOR
2020-08-14 16:00:00,Miami Heat,92.0,Indiana Pacers,109.0,,,The Arena,202008141600,MIA,IND,202008141600MIAIND
2020-08-14 18:30:00,Oklahoma City Thunder,103.0,Los Angeles Clippers,107.0,OT,,HP Field House,202008141830,OKC,LAC,202008141830OKCLAC
2020-08-14 21:00:00,Philadelphia 76ers,134.0,Houston Rockets,96.0,,,The Arena,202008142100,PHI,HOU,202008142100PHIHOU
2020-08-15 14:30:00,Memphis Grizzlies,122.0,Portland Trail Blazers,126.0,,,HP Field House,202008151430,MEM,POR,202008151430MEMPOR
2020-08-17 13:30:00,Utah Jazz,125.0,Denver Nuggets,135.0,OT,,HP Field House,202008171330,UTA,DEN,202008171330UTADEN
2020-08-17 16:00:00,Brooklyn Nets,110.0,Toronto Raptors,134.0,,,The Arena,202008171600,BKN,TOR,202008171600BKNTOR
2020-08-17 18:30:00,Philadelphia 76ers,101.0,Boston Celtics,109.0,,,HP Field House,202008171830,PHI,BOS,202008171830PHIBOS
2020-08-17 21:00:00,Dallas Mavericks,110.0,Los Angeles Clippers,118.0,,,The Arena,202008172100,DAL,LAC,202008172100DALLAC
2020-08-18 13:30:00,Orlando Magic,122.0,Milwaukee Bucks,110.0,,,HP Field House,202008181330,ORL,MIL,202008181330ORLMIL
2020-08-18 16:00:00,Miami Heat,113.0,Indiana Pacers,101.0,,,The Arena,202008181600,MIA,IND,202008181600MIAIND
2020-08-18 18:30:00,Oklahoma City Thunder,108.0,Houston Rockets,123.0,,,HP Field House,202008181830,OKC,HOU,202008181830OKCHOU
2020-08-18 21:00:00,Portland Trail Blazers,100.0,Los Angeles Lakers,93.0,,,The Arena,202008182100,POR,LAL,202008182100PORLAL
2020-08-19 13:30:00,Brooklyn Nets,99.0,Toronto Raptors,104.0,,,HP Field House,202008191330,BKN,TOR,202008191330BKNTOR
2020-08-19 16:00:00,Utah Jazz,124.0,Denver Nuggets,105.0,,,The Arena,202008191600,UTA,DEN,202008191600UTADEN
2020-08-19 18:30:00,Philadelphia 76ers,101.0,Boston Celtics,128.0,,,HP Field House,202008191830,PHI,BOS,202008191830PHIBOS
2020-08-19 21:00:00,Dallas Mavericks,127.0,Los Angeles Clippers,114.0,,,The Arena,202008192100,DAL,LAC,202008192100DALLAC
2020-08-20 13:00:00,Miami Heat,109.0,Indiana Pacers,100.0,,,HP Field House,202008201300,MIA,IND,202008201300MIAIND
2020-08-20 15:30:00,Oklahoma City Thunder,98.0,Houston Rockets,111.0,,,The Arena,202008201530,OKC,HOU,202008201530OKCHOU
2020-08-20 18:00:00,Orlando Magic,96.0,Milwaukee Bucks,111.0,,,HP Field House,202008201800,ORL,MIL,202008201800ORLMIL
2020-08-20 21:00:00,Portland Trail Blazers,88.0,Los Angeles Lakers,111.0,,,The Arena,202008202100,POR,LAL,202008202100PORLAL
2020-08-21 13:30:00,Toronto Raptors,117.0,Brooklyn Nets,92.0,,,HP Field House,202008211330,TOR,BKN,202008211330TORBKN
2020-08-21 16:00:00,Denver Nuggets,87.0,Utah Jazz,124.0,,,The Arena,202008211600,DEN,UTA,202008211600DENUTA
2020-08-21 18:30:00,Boston Celtics,102.0,Philadelphia 76ers,94.0,,,HP Field House,202008211830,BOS,PHI,202008211830BOSPHI
2020-08-21 21:00:00,Los Angeles Clippers,130.0,Dallas Mavericks,122.0,,,The Arena,202008212100,LAC,DAL,202008212100LACDAL
2020-08-22 13:00:00,Milwaukee Bucks,121.0,Orlando Magic,107.0,,,HP Field House,202008221300,MIL,ORL,202008221300MILORL
2020-08-22 15:30:00,Indiana Pacers,115.0,Miami Heat,124.0,,,The Arena,202008221530,IND,MIA,202008221530INDMIA
2020-08-22 18:00:00,Houston Rockets,107.0,Oklahoma City Thunder,119.0,OT,,HP Field House,202008221800,HOU,OKC,202008221800HOUOKC
2020-08-22 20:30:00,Los Angeles Lakers,116.0,Portland Trail Blazers,108.0,,,The Arena,202008222030,LAL,POR,202008222030LALPOR
2020-08-23 13:00:00,Boston Celtics,110.0,Philadelphia 76ers,106.0,,,HP Field House,202008231300,BOS,PHI,202008231300BOSPHI
2020-08-23 15:30:00,Los Angeles Clippers,133.0,Dallas Mavericks,135.0,OT,,The Arena,202008231530,LAC,DAL,202008231530LACDAL
2020-08-23 18:30:00,Toronto Raptors,150.0,Brooklyn Nets,122.0,,,HP Field House,202008231830,TOR,BKN,202008231830TORBKN
2020-08-23 21:00:00,Denver Nuggets,127.0,Utah Jazz,129.0,,,The Arena,202008232100,DEN,UTA,202008232100DENUTA
2020-08-24 13:30:00,Milwaukee Bucks,121.0,Orlando Magic,106.0,,,HP Field House,202008241330,MIL,ORL,202008241330MILORL
2020-08-24 16:00:00,Houston Rockets,114.0,Oklahoma City Thunder,117.0,,,The Arena,202008241600,HOU,OKC,202008241600HOUOKC
2020-08-24 18:30:00,Indiana Pacers,87.0,Miami Heat,99.0,,,HP Field House,202008241830,IND,MIA,202008241830INDMIA
2020-08-24 21:00:00,Los Angeles Lakers,135.0,Portland Trail Blazers,115.0,,,The Arena,202008242100,LAL,POR,202008242100LALPOR
2020-08-25 18:30:00,Utah Jazz,107.0,Denver Nuggets,117.0,,,HP Field House,202008251830,UTA,DEN,202008251830UTADEN
